社会,169
主义,144
发展,125
中国,79
社会主义,73
资本,68
经济,66
国家,55
生产,43
人民,42
民主,41
价值,41
历史,41
革命,41
我国,38
世界,38
建设,38
制度,36
坚持,33
实现,32
国际,32
民族,30
政治,29
文化,29
自然,28
阶级,28
关系,27
统一,27
人类,27
劳动,26
主体,26
全面,25
物质,24
实践,24
重要,23
资本主义,23
体系,22
具有,22
市场,22
改革,21
科学,21
法律,21
事物,20
规律,20
推进,20
全球,19
封建,19
马克思,19
决定,19
环境,19
基础,19
共同,19
理论,18
矛盾,18
马克思主义,18
合作,18
存在,18
治理,18
教育,17
领导,17
提高,17
根本,17
思想,17
维护,17
力量,16
基本,16
中华,16
意识,16
创新,16
作用,16
安全,16
促进,16
不同,16
地位,16
客观,15
文明,15
自我,15
活动,15
过程,15
所有,14
变化,14
法治,14
结合,14
发挥,14
群众,14
实行,13
传统,13
个人,13
认同,13
完善,13
认识,13
系统,13
因素,13
水平,13
道德,13
优势,13
现代化,13
能力,12
技术,12
商品,12
开放,12
企业,12
生态,12
成为,12
治国,12
结构,12
农村,12
任务,12
创造,11
影响,11
政党,11
问题,11
多样,11
加强,11
时代,11
一个,11
战争,11
依法,11
推动,11
有机,11
性质,11
无产阶级,11
权利,11
工作,11
和平,11
利益,11
确立,10
需要,10
不断,10
战略,10
之间,10
竞争,10
一切,10
提出,10
所有制,10
建立,10
工人,10
保护,10
组织,10
条件,10
阶段,10
已经,10
方式,10
责任,10
宣言,10
原则,10
多样性,10
评价,10
深刻,10
形成,10
完整,9
构建,9
理想,9
人才,9
作为,9
特色,9
联系,9
尊重,9
探索,9
手段,9
能够,9
改变,9
更加,9
没有,9
提供,9
空间,9
稳定,9
义务,9
增强,9
各种,9
土地,9
要素,9
相互,9
产业,9
生活,9
开始,8
加快,8
体制,8
团结,8
农业,8
武装,8
方法,8
反对,8
直接,8
资本家,8
民主主义,8
意志,8
精神,8
地区,8
程度,8
相结合,8
共产党,8
进行,8
解放,8
统治,8
国内,8
进一步,8
深化,8
科技,8
生产力,8
主观,8
中华民族,7
行为,7
客体,7
斗争,7
城市,7
服务,7
和谐,7
国共,7
控制,7
取得,7
信念,7
主要,7
区域,7
两岸,7
能动,7
依法治国,7
独立,7
守法,7
重视,7
形态,7
方针,7
资产阶级,7
动力,7
保障,7
机制,7
参与,7
美德,7
冲突,7
核心,7
把握,7
正义,7
利用,7
农民,7
新民主主义,7
运动,7
最大,7
香港,7
取代,6
完全,6
资料,6
军事,6
贸易,6
巩固,6
增进,6
道路,6
代表,6
进步,6
着力,6
经验,6
全民,6
政府,6
新型,6
中央,6
尺度,6
先进,6
发生,6
满足,6
现实,6
经济体,6
要求,6
时间,6
抗日,6
贡献,6
实际,6
转移,6
可以,6
深入,6
方向,6
美国,6
供给,6
支持,6
交流,6
标准,6
爱国,6
势力,6
优化,6
中国化,6
平衡,6
制约,6
其他,6
质量,6
自然环境,6
人们,6
民主革命,6
属性,5
金融,5
本质,5
军队,5
重点,5
构成,5
不要,5
共和,5
改革开放,5
生产资料,5
同样,5
特征,5
领域,5
中心,5
机构,5
市场经济,5
注重,5
形式,5
同一,5
分配,5
内在,5
中国共产党,5
起来,5
行使,5
具体,5
本性,5
政策,5
共同富裕,5
增长,5
强化,5
主要矛盾,5
公平,5
投资,5
未来,5
法律义务,5
根本任务,5
状态,5
普遍,5
风险,5
比较,5
执政,5
私人,5
进程,5
引领,5
家庭,5
生产关系,5
目标,5
有效,5
生产方式,5
政权,5
重大,5
